,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,x,y,z,v_x,v_y,v_z,v_r,r
277997,1635721458409799680,Gaia DR2 1861248786687561728,1861248786687561728,628841093,2015.5,305.2607042468599,0.025989339573348758,29.89742599922653,0.03219815200345669,2.2501539898982013,0.041770354145144586,53.869640000000004,7.352783135105602,0.05697846466284054,-1.07561050048046,0.05884854222326715,-0.21370861,0.06332841,-0.21530108,0.095901385,0.1942073,0.017438283,-0.4562905,-0.25844443,0.038549926,-0.18461995,322,322,305,17,20.55115,1135.8408,0.12181294585942826,7.0548072126414665,31,False,52.152462,1.7079384809345053,0.008650806383668884,0.0008523309,38,15,0.04136456,0,42,False,318,753277.2659822204,412.24669237162453,1827.2488,10.995978,38,482839.4909258146,551.9966366332425,874.71454,11.141881,38,398168.1594148888,226.49728317620136,1757.9379,10.761754,1.1695663,0,0.38012695,0.14590263,0.23422432,-6.9677908873502465,4.09990429144742,11,6500.0,3.5,0.0,NOT_AVAILABLE,69.48640425835522,-3.827032078203537,317.96464493495023,47.637090368083776,100001,7587.745,7342.0,7888.0,0.1222,0.0187,0.3338,0.073,0.0089,0.1641,200111,1.4054589,1.3004984,1.5011181,5.8990483,5.740948,6.0571485,-8144.66444439,415.30507162,-3.16675408474,1.83508403924,227.265428646,-6.2796188556,227.27283733705906,8155.245993484544
279005,1635721458409799680,Gaia DR2 1861635196309600000,1861635196309600000,771297913,2015.5,304.82446413846685,0.144527165934988,30.879471866334534,0.17774004312206684,2.141388662449298,0.2146784078001072,9.974867999999999,5.8010179247317195,0.3454997479782423,-6.272354430294308,0.381706988124192,-0.17119437,-0.05549223,-0.10449781,0.030240008999999998,0.15238349,0.009189066999999999,-0.20227793,-0.074556075,-0.06505706,-0.11469860000000001,344,344,344,0,130.08488,27519.632999999998,1.210426676356224,574.1353816120953,31,True,0.6347761,1.7097682769309868,0.05777128610528935,0.06879854,39,17,0.19532496,0,41,False,316,1641068.1233637764,522.0581606710585,3143.4585,10.150549,38,1064092.6592654048,1076.1690907585187,988.7783,10.283939,36,848331.7539264674,724.6632326109402,1170.6565,9.940506,1.1653533999999999,0,0.34343338,0.13339043,0.21004295,-26.64673751972359,0.884909980764749,12,6500.0,3.5,0.0,NOT_AVAILABLE,70.08585564809128,-2.962197381403286,317.93876507262667,48.68862082176135,100001,7860.5,7722.22,8043.0,0.6033,0.2423,0.9003,0.294,0.013999999999999999,0.4288,200111,2.0516841,1.9596329,2.12582,14.478261999999999,12.83186,16.124664000000003,-8141.18644819,438.476035782,2.35175788913,5.64895610491,204.878165409,-9.76124592905,204.95602788463535,8152.985834539253
279322,1635721458409799680,Gaia DR2 1861739271949772672,1861739271949772672,1048600461,2015.5,306.99929719125186,0.026452727535458603,30.794630004588853,0.03199755522825602,1.6634352584915881,0.039008207967252885,42.643209999999996,0.0025531696595557647,0.06998252748455724,-3.5269334416565044,0.0717841759771892,-0.2551199,-0.055532284,-0.2825964,0.17633863,0.179649,0.20604928,-0.38409674,0.16374902,-0.1106058,-0.3249003,306,306,285,21,20.163317000000003,1077.8726,0.11740807174952955,5.774578327313166,31,False,55.330073999999996,1.6808562846400934,0.00689346193084335,0.011073391,35,16,0.05396329,0,37,False,288,482603.0152103426,255.5745233188391,1888.3064,11.479391,35,307415.1716218743,347.9914613915406,883.3986,11.632075,36,260625.50746892663,203.32815932143419,1281.7974,11.221878,1.1770351000000001,1,0.41019726,0.15268421,0.25751305,-17.74036819483295,4.111685336032962,7,6500.0,3.5,0.0,NOT_AVAILABLE,71.08541531340781,-4.54314530248107,320.52392062209486,47.95400250717007,100002,7531.3335,7368.1997,7675.0,0.64,0.34,0.8336,0.3447,0.1807,0.4202,200111,1.5421938,1.4849982,1.6112388000000002,6.8938227,6.655678,7.1319675,-8105.85100687,566.917378951,-21.2487625715,12.9458558969,212.420030387,2.833374369,212.8141548260983,8125.651719097043
280148,1635721458409799680,Gaia DR2 1861970066318880640,1861970066318880640,1338609044,2015.5,306.13964482512995,0.017912605014459536,31.107817203661188,0.02234017087787123,1.250393021738299,0.02606123950226585,47.97903,0.8134018125150354,0.03990024788304497,-4.1530723344960885,0.04211274942021013,-0.24128295,-0.07236569999999999,-0.25710166,0.16590287,0.16086425,0.15944897,-0.47201067,-0.05427796,-0.06054131,-0.25383684,328,328,320,8,8.763472,589.1202400000001,0.0,0.0,31,False,361.5092,1.6981114336575605,0.005106033394262087,0.056738533,38,16,0.035456784,0,40,False,339,325286.2040421414,80.387738946047,4046.4653,11.907701,35,207582.39823579972,228.3735802884787,908.9598,12.058411999999999,34,176042.8438484001,151.05324963748464,1165.4357,11.647874,1.1793468,0,0.41053772,0.1507101,0.2598276,-18.45709433742596,3.8688115052775647,12,6500.0,3.5,0.0,NOT_AVAILABLE,70.91573447197865,-3.760223172196412,319.6568302403873,48.50899334213754,100001,7758.6665,7448.5,7911.5,0.5893,0.1,0.8921,0.2867,0.0993,0.4813,200111,1.5988233,1.5376482,1.7347504,8.345339,8.052383,8.638294,-8039.20580343,754.166174716,-26.2954730799,15.3167825477,210.479205845,-3.08283461595,211.03577876948182,8074.502868226696
281827,1635721458409799680,Gaia DR2 1862386089713513472,1862386089713513472,601464479,2015.5,310.07690845020835,0.016721994201111368,30.909677328331913,0.01971909753277561,1.574795528135875,0.02635674192332038,59.74925,0.5969242261332841,0.03730046447728507,-9.85857534334836,0.03803450913240991,-0.20475829999999998,0.14899139,-0.13903621,0.054835573,0.021920852,0.036066003,-0.36103147,-0.23343161,0.06766797599999999,-0.23723604,387,387,367,20,11.836164,781.89044,0.0,0.0,31,True,384.9364,1.6866204471795592,0.005367128984258277,0.0458043,44,17,0.031439304,0,46,False,387,391978.88741932187,167.4774671320671,2340.4873,11.705209,45,247872.0227556877,263.35314906564207,941.2153300000001,11.865819,46,216051.372293121,125.1383824228481,1726.4996,11.425528,1.1835418,0,0.44029140000000005,0.1606102,0.27968119999999996,10.318624114292316,5.556970344279982,11,6500.0,3.5,0.0,NOT_AVAILABLE,72.75038835879724,-6.604177025888838,324.22638700557115,47.09149244209625,100001,7532.5,7262.715,7829.6665,0.551,0.3393,0.7883,0.275,0.1993,0.3757,200111,1.4676956,1.3584002,1.5787606,6.247744,6.0723257,6.4231625,-8113.14283672,602.417715285,-46.6383719284,34.9561742132,233.212713648,-13.2519295372,235.81794656608614,8135.477477858236
284331,1635721458409799680,Gaia DR2 1863068714638311424,1863068714638311424,302865213,2015.5,311.364718502756,0.019335517905262438,33.14250144256414,0.028422520485819763,0.7699995308314812,0.035178123716193985,21.88859,1.5548463740348983,0.0422581413468472,-1.970021492870163,0.049728744471591126,-0.33487087,-0.17481443,-0.08038691,0.057288202999999996,0.33067474,-0.0052738325,-0.29736856,-0.14837952,0.005171251,-0.29962736,307,307,298,9,13.928425,774.76685,0.0,0.0,31,False,298.65704,1.6959178036266382,0.0059702181934990295,0.042873642999999996,35,15,0.036136106,0,36,True,310,226719.4615227113,43.207573888425436,5247.215999999999,12.299644,35,143143.09430941366,181.15242513857726,790.1804,12.461962,36,126701.15986699506,102.22274937388627,1239.4614,12.004969000000001,1.1902121,0,0.4569931,0.16231823,0.29467487,-10.42014624875168,6.236254052673062,8,6500.0,3.5,-1.5,NOT_AVAILABLE,75.20009092216253,-6.104442048632738,327.01844640927436,48.72736820112035,100001,7650.3335,7411.0,7911.0,1.0623,0.787,1.3165,0.5553,0.3999,0.6621,200111,2.2208068,2.0768673,2.3665621,15.220811,14.163263,16.278357999999997,-7970.54101519,1248.4962996,-112.175503515,11.5085787668,219.751685444,-6.57683553306,220.05283602054277,8067.729983389773
288206,1635721458409799680,Gaia DR2 1864451835856408064,1864451835856408064,100895759,2015.5,308.8802366186442,0.02003314970590243,35.116901366377874,0.02524984719506641,2.227653423237169,0.029435648507611163,75.678764,6.877730929565162,0.04251444654477626,-3.249737882148968,0.05036911966710368,-0.030395402000000002,0.11520465,-0.27185956,-0.09348835,0.12385931,-0.1141423,-0.2869397,-0.1450764,-0.024343066,-0.05417430000000001,296,296,282,14,15.737816,835.6850599999999,0.05668205912068105,1.483346095324045,31,True,151.88638,1.6930767301048244,0.006988127087282028,0.05949123,33,17,0.03632514,0,38,False,307,930721.2715527812,361.16945907190905,2576.9656,10.766316,34,590970.2473991875,570.7141784082996,1035.4926,10.922474000000001,34,497449.9012682615,389.0463050152722,1278.6393,10.520046,1.1694373,0,0.40242767,0.1561575,0.24627018,-2.921678955152778,1.9967916031330728,11,6500.0,3.5,0.0,NOT_AVAILABLE,75.51766883452176,-3.2713509671750822,325.30934457080934,51.35852624216432,100001,7598.0566,7425.83,7800.0,0.7465,0.4972,0.9101,0.3577,0.2427,0.452,200111,1.574229,1.4937701,1.6480976000000003,7.441159700000001,7.282496000000001,7.5998235,-8187.96027546,433.930578869,1.01977350339,6.97497280841,229.344696621,-8.40792274501,229.45073570104563,8199.450543777195
288402,1635721458409799680,Gaia DR2 1864524437979577216,1864524437979577216,182378355,2015.5,314.9557795704358,0.014322389827119678,30.59971696574181,0.020390229562101958,1.6788802626233161,0.028515960461506,58.87510699999999,2.3264794300519447,0.035022223639941716,-1.9175711624582148,0.04039758047963975,-0.609028,0.0028794855,0.17934282,0.13903746,0.016108304,0.15317644,-0.31676263,-0.14633252,0.09532941,-0.5963041,757,757,708,49,19.891776999999998,1742.54,0.0,0.0,31,False,378.39966,1.7005336067125374,0.003637537659756061,0.016522506,87,16,0.034710012,0,89,False,744,351602.9923198546,156.84261242770148,2241.7568,11.823235,79,220456.4491308297,217.66837287402745,1012.8088,11.993081,78,196010.92493114885,119.3598427753224,1642.1848,11.531219,1.1844819,0,0.4618616,0.16984653,0.29201508,-23.478944477452785,1.4823955058108382,28,6500.0,3.5,0.0,NOT_AVAILABLE,75.14903961912255,-10.074267441891704,329.63142290019465,45.1797400258048,100001,7611.0,7303.5,7759.0,0.348,0.1095,0.5455,0.172,0.061,0.2266,200111,1.2799802,1.2316156999999999,1.3900315,4.952997,4.8157473,5.090247,-8149.98441382,566.861587469,-77.678564065,4.70360679687,208.476088209,2.99656682542,208.52914250040834,8169.674290008127
291212,1635721458409799680,Gaia DR2 1865578182434576512,1865578182434576512,386268295,2015.5,315.92362996239564,0.0163787949395758,33.71269205989484,0.023078979641471743,1.6613885490025957,0.029209519952313343,56.878322999999995,-3.6012149530385087,0.03781605175869989,-15.233090545964501,0.04572024666192246,-0.25143516,-0.009266925,0.10162948,-0.11873564,0.12752283,-0.14611974,-0.20031115,-0.17158473,0.08017307,-0.30066729999999997,371,371,348,23,15.987488,953.9327,0.0,0.30944983481797245,31,False,415.0244,1.6946216414684436,0.005235897694337643,0.020448271,43,16,0.034732547,0,47,False,388,429256.7937916424,301.7362466838434,1422.6226,11.606573,43,268225.5057990471,466.9127656814637,574.466,11.780138,42,241103.23407120892,287.6517106242968,838.1777,11.306413000000001,1.1865362,0,0.47372532,0.17356491,0.30016040000000005,1.7963112554514993,4.8369655606021045,9,6500.0,3.5,0.0,NOT_AVAILABLE,78.08694798526903,-8.674328693231022,332.57399093504927,47.68005496504308,100001,7504.0,7215.3604,7768.0,0.5489999999999999,0.4329,0.8655,0.272,0.2209,0.3766,200111,1.4658391000000002,1.3678975,1.5854622999999999,6.1381664,5.9635362999999995,6.3127965999999995,-8177.42291896,582.205748587,-64.1762790825,49.4381865768,222.750300019,-13.6816431548,228.1706169743709,8198.12229289652
291988,1635721458409799680,Gaia DR2 1865822858131712768,1865822858131712768,1437128259,2015.5,314.56444373432845,0.03162596863303003,32.89498095586727,0.038519914990528516,1.2907082764416575,0.05246114397315228,24.603127999999998,7.262062364534688,0.06765311572678671,3.579783789864897,0.07010242064845379,-0.05822453599999999,0.35641634,-0.24031928,-0.11941505,0.09574384,-0.15813848,-0.3006216,-0.30513322,-0.042696312,-0.14486426,286,286,261,25,20.083069000000002,1030.6599,0.1545411478491676,10.937661659755406,31,True,34.695187,1.7030078263168154,0.01069200627747607,0.07638678,32,15,0.044325326,0,34,True,265,718093.1666488253,497.7400384186641,1442.7073,11.047914,31,461472.021462278,525.0215933902011,878.9582,11.191025,30,378458.0064872988,278.5549350668634,1358.6477,10.816875,1.1696672,0,0.37414932,0.14311123,0.2310381,-17.24873473392853,4.750730124373597,9,6500.0,3.5,0.0,NOT_AVAILABLE,76.71205023638817,-8.34258969045113,330.53851865227415,47.41275687521181,100001,7591.4326,7463.5,7860.6777,,,,,,,200111,2.3902335,2.2292964,2.4728782000000002,17.095047,16.151676000000002,18.038418,-8124.12960349,746.046799221,-85.9836813262,-19.7526338448,220.20241068,-1.9685013318,221.08656271448024,8158.312793769833
292134,1635721458409799680,Gaia DR2 1865897654975278848,1865897654975278848,353485164,2015.5,312.89907478522986,0.019845938085219627,32.11628207327564,0.02731455741621784,1.7855674516807862,0.03184850457006054,56.064404,-4.1679583292060185,0.04391648496113815,-7.160669149056699,0.05173980331636767,-0.21594769,0.032110684,-0.1931765,0.06231604,0.08101368,0.07357271,-0.5187838,-0.07099322,-0.02783008,-0.3069751,344,344,331,13,19.54368,1121.4614,0.07947653906563454,3.3364709589964017,31,True,95.94561999999999,1.6995808310028937,0.006569458830728337,0.03413647,39,17,0.03988801,0,43,False,348,806070.1241290752,439.1012032316864,1835.7274,10.922433999999999,39,513767.4593462807,510.7392294385894,1005.9291,11.074471,39,438517.27584690537,382.6620780588457,1145.9648,10.656953,1.181392,0,0.41751862,0.15203762,0.26548099999999997,5.3265256744475264,0.8025896258387147,10,6500.0,3.5,-1.5,NOT_AVAILABLE,75.20286156496789,-7.754522492767133,328.17782946029996,47.2709737537194,100001,7765.6665,7570.935,7895.5,0.752,0.5299,0.9211,0.374,0.2579,0.4497,200111,1.7597836,1.7023838,1.8514743999999999,10.146778999999999,9.862421000000001,10.431137,-8158.47577282,536.521127989,-49.0261789112,33.3382586116,231.353376226,3.13935933227,233.74307300672214,8176.098204915706
292171,1635721458409799680,Gaia DR2 1865906592815367936,1865906592815367936,764351120,2015.5,313.10422945399387,0.01814924072968728,32.30948010245905,0.023169662533074543,1.2737465661845842,0.029772376370034888,42.782833000000004,0.8341150667177653,0.04008473409206943,-2.857628727990201,0.043098472291027264,-0.26205277,0.07966037,-0.12600514,-0.0058518318,0.24925789999999998,-0.05260447,-0.27943084,-0.19857408,-0.11125194,-0.32978737,330,330,322,8,12.779178,758.7285,0.0,0.0,31,False,339.45575,1.728241674727422,0.005825288293292218,0.022386875,38,17,0.034086607000000005,0,40,False,324,326400.2479012816,90.96345352318346,3588.257,11.90399,39,217290.68295068466,244.25995024396386,889.5878,12.008785000000001,38,166464.8655594728,132.70503350147476,1254.3976,11.708613,1.1757208000000001,0,0.30017185,0.10479546,0.19537639999999998,-2.181811638167969,7.622435080418067,9,6500.0,3.5,-1.5,NOT_AVAILABLE,75.46464544654027,-7.76767420690953,328.5265703767253,47.378553270112654,100001,7912.6665,7501.0,8251.25,0.4957,0.368,0.5986,0.254,0.182,0.2958,200111,1.5218042999999999,1.3994746999999998,1.6934259999999999,8.179068,7.871821000000001,8.486314,-8105.07080985,752.984087391,-79.7426149805,16.3126461436,227.374846211,-1.50570326214,227.95925757401912,8139.9728420078445
292264,1635721458409799680,Gaia DR2 1865933427772141184,1865933427772141184,751508053,2015.5,313.27727557871344,0.019918059872715617,32.50179057856054,0.02558864805120501,1.3565460363854192,0.034203307937098595,39.66125,-2.4041851471531905,0.04532321673260769,-5.944035577899134,0.04760455293215991,-0.2586507,-0.036031783,0.0042677554,-0.07622954,0.24750154,-0.15097097,-0.22360344,-0.28085056,0.025126412999999997,-0.29058096,422,422,391,31,22.654587,1418.0159,0.108700474708938,6.417945983084056,31,False,61.735073,1.7228939846844562,0.006711667891385564,-0.0012419083,48,16,0.035752792,0,49,False,385,477680.308226701,225.75293781772132,2115.9429,11.490522,42,307318.4389372507,234.11965977515183,1312.6554,11.632417,39,254525.77447745172,165.05720456143632,1542.0458,11.247591,1.176193,0,0.3848257,0.14189434,0.24293137,-4.927420046233684,4.152815910559147,5,6500.0,3.5,0.0,NOT_AVAILABLE,75.7082510611747,-7.7594720077563615,328.8387337562135,47.495793335851424,100001,7730.5,7525.6665,8446.0,,,,,,,200111,1.7969856,1.5054197,1.8961376,10.389969,9.987931,10.792006,-8119.96985925,707.811039822,-73.11303718,30.3950038088,221.357846107,1.28328616859,223.4348949685977,8150.761129074235
292333,1635721458409799680,Gaia DR2 1865963836140990720,1865963836140990720,896333352,2015.5,313.1798567112928,0.01981553889767643,32.93706863254081,0.028039886234466762,1.4556251483774376,0.03537263401789568,41.151165,-7.8651877005017745,0.04283986656245154,-8.552812049286171,0.055341526302581365,-0.23769980000000002,0.13255282,-0.0794199,0.030092575,-0.05674174,-0.023869324,-0.37243494,-0.05822684,0.21294452,-0.19156094,320,320,298,22,15.612026,855.3425,0.06152177703611294,1.8926714420259485,31,False,146.44034,1.6922529353276392,0.006560886335525661,0.03269587,37,15,0.03890433,0,38,False,310,428148.8597992265,185.84586009708562,2303.7847,11.609378999999999,34,272921.4306602875,319.52996329659766,854.1341,11.761294,34,232076.59514509683,250.9151736180497,924.9205300000001,11.347841,1.1794916000000002,0,0.4134531,0.15191555,0.26153755,8.094147936917366,5.951866736041754,10,6500.0,3.5,0.0,NOT_AVAILABLE,75.99613486888995,-7.420718965787405,328.98929056802615,47.92698027238514,100001,7622.956999999999,7367.3335,7916.0,0.3813,0.0225,0.8059999999999999,0.2045,0.0164,0.3981,200111,1.6245787,1.5065242,1.7392701000000002,8.029160000000001,7.732925,8.325395,-8135.39437941,660.989436365,-62.2622276877,49.7676043455,231.166642269,8.29332639468,236.463170367608,8162.20244441269
292888,1635721458409799680,Gaia DR2 1866180165049227648,1866180165049227648,1428367809,2015.5,315.0424925818901,0.01638994204307625,32.922572273647965,0.02137968928327377,1.1894985554693909,0.02877832412896408,41.33314,-0.06966541088739525,0.037261243001174685,1.467828077642415,0.0410619161708973,-0.26452708,-0.09232153,0.021573683,-0.04587534,0.15136024,-0.06381963,-0.34679425,-0.08067804,0.13278307,-0.27798897,378,378,370,8,11.068938000000001,752.1034,0.0,0.0,31,True,292.62567,1.713622983898469,0.0047805246622673716,0.020983912,43,16,0.032186735,0,45,False,382,212131.58606512003,43.754879002053116,4848.181,12.371852,39,136783.35202959206,171.8419356557604,795.9835,12.511305,37,113504.77100519366,80.90551327578335,1402.9299,12.124385,1.179872,0,0.38691998,0.13945293,0.24746704,-6.693195968640136,5.053225418177012,13,6500.0,3.5,-1.5,NOT_AVAILABLE,76.99537381317441,-8.6312256990013,331.09459433225874,47.27185831380525,100001,7945.0,7738.0,8191.0,0.1935,0.0569,0.4366,0.0945,0.0303,0.1875,200111,1.3051781999999998,1.2279586999999998,1.3759421,6.115189599999999,5.8746142,6.355765,-8113.32883771,809.851466067,-99.7722337245,5.59496417807,227.339729303,12.2276232499,227.40856655699164,8153.6472958979675
293090,1635721458409799680,Gaia DR2 1866269912680704512,1866269912680704512,1556295095,2015.5,314.60801783986506,0.25233009113872035,33.50398021092644,0.2299045368470273,1.8095716592075937,0.32814375289111125,5.514569799999999,1.6520318659020643,0.5397615677166895,-4.482026838685576,0.5172354906275937,-0.21847227,0.084090345,-0.026822116,0.08314918,0.20663716,0.0472049,-0.12175558,-0.069366984,0.047960162,-0.13162588,159,159,126,33,68.25305999999999,7306.149,1.1370882278047978,367.5723404670328,31,True,0.7392038000000001,1.66484352698231,0.0825189237176974,0.12005384,17,9,0.2777294,0,20,True,168,523182.62106301857,255.18906452156503,2050.1765,11.391732000000001,19,332320.9372037024,597.8037595709246,555.9031,11.547494,19,284534.41097537545,343.0905241729903,829.3275,11.126583,1.179044,0,0.42091084,0.15576172,0.26514912,-6.673087537520412,1.6636788970993546,3,6500.0,3.5,0.0,NOT_AVAILABLE,77.2062737478972,-7.978069739196978,330.96299466654665,47.951779363095035,100001,7590.5,7329.295,7868.6665,0.4633,0.19899999999999998,0.7090000000000001,0.2243,0.087,0.3514,200111,1.4555383999999998,1.3544475,1.5611335,6.3361225,5.0477433,7.624501700000001,-8179.01764285,533.681649009,-50.0928140527,15.2983428793,222.954090729,-2.61235810486,223.47833422437375,8196.410537825734
